station_key,prec_no,prefecture,kind,daily_page,block_no,jma_name,kana,latitude,longitude,elevation_m,has_precipitation,has_wind,has_temperature,has_sunshine,has_snow,has_humidity,is_current,end_date,note_1,note_2,note_3,note_4,note_5
prec55_s47606,55,富山県,s,daily_s1,47606,伏木,フシキ,36.791666666666664,137.055,11.6,True,True,True,True,True,True,True,,,,,,
prec55_s47607,55,富山県,s,daily_s1,47607,富山,トヤマ,36.708333333333336,137.20166666666665,8.6,True,True,True,True,True,True,True,,,,,,
prec56_a0560,56,石川県,a,daily_a1,0560,珠洲,スズ,37.446666666666665,137.28666666666666,4,True,True,True,False,True,True,True,,,,,,
prec56_a0564,56,石川県,a,daily_a1,0564,志賀,シカ,37.14333333333333,136.725,6,True,True,True,False,False,True,True,,2005年10月2日までの地点名「富来」,,,,
prec56_a0565,56,石川県,a,daily_a1,0565,七尾,ナナオ,37.03,136.99166666666667,58,True,True,True,False,True,True,True,,1978年11月20日までの地点名「七尾第二」,,,,
prec56_a0566,56,石川県,a,daily_a1,0566,羽咋,ハクイ,36.89333333333333,136.77666666666667,15,True,True,True,False,False,True,True,,,,,,
prec56_a0567,56,石川県,a,daily_a1,0567,かほく,カホク,36.711666666666666,136.69166666666666,42,True,True,True,False,False,True,True,,2004年2月29日までの地点名「宇ノ気」,,,,
prec56_a0571,56,石川県,a,daily_a1,0571,加賀中津原,カガナカツハラ,36.26166666666666,136.39666666666668,65,True,True,True,False,True,True,True,,2005年10月2日までの地点名「山中」,2006年11月26日までの地点名「加賀山中」,2013年3月6日までの地点名「栢野」,2022年11月21日までの地点名「加賀菅谷」,
prec56_a0973,56,石川県,a,daily_a1,0973,白山河内,ハクサンカワチ,36.39666666666667,136.62,136,True,True,True,False,True,True,True,,2005年1月31日までの地点名「鳥越」,2014年12月18日までの地点名「白山吉野」,,,
prec56_a1324,56,石川県,a,daily_a1,1324,小松,コマツ,36.38166666666667,136.435,3,True,True,True,False,False,True,True,,,,,,
prec56_a1544,56,石川県,a,daily_a1,1544,三井,ミイ,37.29333333333334,136.96166666666667,219,True,True,True,False,False,False,True,,,,,,
prec56_s47600,56,石川県,s,daily_s1,47600,輪島,ワジマ,37.39,136.895,5.2,True,True,True,True,True,True,True,,,,,,
prec56_s47605,56,石川県,s,daily_s1,47605,金沢,カナザワ,36.58833333333333,136.63333333333333,5.7,True,True,True,True,True,True,True,,,,,,
prec57_a0573,57,福井県,a,daily_a1,0573,大野,オオノ,35.971666666666664,136.49666666666667,182,True,True,True,False,True,True,True,,,,,,
prec57_a0577,57,福井県,a,daily_a1,0577,今庄,イマジョウ,35.766666666666666,136.2,128,True,True,True,False,True,True,True,,,,,,
prec57_a0579,57,福井県,a,daily_a1,0579,小浜,オバマ,35.483333333333334,135.78166666666667,10,True,True,True,False,True,True,True,,,,,,
prec57_a1010,57,福井県,a,daily_a1,1010,美浜,ミハマ,35.6,135.91666666666666,10,True,True,True,False,False,True,True,,,,,,
prec57_a1071,57,福井県,a,daily_a1,1071,三国,ミクニ,36.24333333333333,136.17333333333335,34,True,True,True,False,False,True,True,,,,,,
prec57_a1226,57,福井県,a,daily_a1,1226,勝山,カツヤマ,36.038333333333334,136.52166666666668,196,True,True,True,False,False,True,True,,,,,,
prec57_a1316,57,福井県,a,daily_a1,1316,越廼,コシノ,36.01166666666666,135.99,30,True,True,True,False,False,True,True,,,,,,
prec57_a1537,57,福井県,a,daily_a1,1537,春江,ハルエ,36.141666666666666,136.22333333333333,5,True,True,True,False,False,False,True,,,,,,
prec57_s47616,57,福井県,s,daily_s1,47616,福井,フクイ,36.055,136.22166666666666,8.8,True,True,True,True,True,True,True,,,,,,
prec57_s47631,57,福井県,s,daily_s1,47631,敦賀,ツルガ,35.653333333333336,136.06166666666667,1.6,True,True,True,True,True,True,True,,,,,,
prec60_a0580,60,滋賀県,a,daily_a1,0580,今津,イマヅ,35.41166666666667,136.02833333333334,88,True,True,True,False,True,True,True,,,,,,
prec60_a0586,60,滋賀県,a,daily_a1,0586,大津,オオツ,34.99166666666667,135.91166666666666,86,True,True,True,False,True,True,True,,,,,,
prec60_a0587,60,滋賀県,a,daily_a1,0587,土山,ツチヤマ,34.93833333333333,136.27833333333334,248,True,True,True,False,False,True,True,,,,,,
prec60_a0963,60,滋賀県,a,daily_a1,0963,東近江,ヒガシオウミ,35.06166666666667,136.19,128,True,True,True,False,False,True,True,,2006年2月28日までの地点名「蒲生」,,,,
prec60_a0964,60,滋賀県,a,daily_a1,0964,信楽,シガラキ,34.913333333333334,136.08,265,True,True,True,False,False,True,True,,,,,,
prec60_a0976,60,滋賀県,a,daily_a1,0976,長浜,ナガハマ,35.42333333333333,136.24166666666667,95,True,True,True,False,False,True,True,,2010年3月24日までの地点名「虎姫」,,,,
prec60_a1083,60,滋賀県,a,daily_a1,1083,南小松,ミナミコマツ,35.235,135.95666666666668,90,True,True,True,False,False,True,True,,1992年1月17日までの地点名「北小松」,,,,
prec60_a1524,60,滋賀県,a,daily_a1,1524,米原,マイバラ,35.38333333333333,136.34333333333333,147,True,True,True,False,True,True,True,,2005年2月28日までの地点名「山東」,,,,
prec60_s47761,60,滋賀県,s,daily_s1,47761,彦根,ヒコネ,35.275,136.24333333333334,87.3,True,True,True,True,True,True,True,,,,,,
prec61_a0589,61,京都府,a,daily_a1,0589,宮津,ミヤヅ,35.55,135.235,2,True,True,True,False,False,True,True,,,,,,
prec61_a0593,61,京都府,a,daily_a1,0593,福知山,フクチヤマ,35.31166666666667,135.11333333333334,17,True,True,True,False,False,True,True,,,,,,
prec61_a0596,61,京都府,a,daily_a1,0596,園部,ソノベ,35.108333333333334,135.455,134,True,True,True,False,False,True,True,,,,,,
prec61_a0598,61,京都府,a,daily_a1,0598,京田辺,キョウタナベ,34.83,135.76,20,True,True,True,False,False,True,True,,1997年3月31日までの地点名「田辺」,,,,
prec61_a0965,61,京都府,a,daily_a1,0965,間人,タイザ,35.736666666666665,135.08666666666667,42,True,True,True,False,False,True,True,,,,,,
prec61_a1303,61,京都府,a,daily_a1,1303,美山,ミヤマ,35.275,135.55,200,True,True,True,False,True,True,True,,,,,,
prec61_s47750,61,京都府,s,daily_s1,47750,舞鶴,マイヅル,35.45,135.31666666666666,2.4,True,True,True,True,True,True,True,,,,,,
prec61_s47759,61,京都府,s,daily_s1,47759,京都,キヨウト,35.013333333333335,135.73166666666665,40.8,True,True,True,True,True,True,True,,,,,,
prec62_a0600,62,大阪府,a,daily_a1,0600,能勢,ノセ,34.94833333333333,135.455,235,True,True,True,False,False,True,True,,,,,,
prec62_a0602,62,大阪府,a,daily_a1,0602,豊中,トヨナカ,34.78333333333333,135.43833333333333,12,True,True,True,True,False,False,True,,,,,,
prec62_a0604,62,大阪府,a,daily_a1,0604,生駒山,イコマヤマ,34.675,135.67666666666668,626,True,True,True,False,False,True,True,,,,,,
prec62_a0606,62,大阪府,a,daily_a1,0606,熊取,クマトリ,34.385,135.35,68,True,True,True,False,False,True,True,,,,,,
prec62_a1062,62,大阪府,a,daily_a1,1062,堺,サカイ,34.555,135.485,20,True,True,True,False,False,True,True,,,,,,
prec62_a1065,62,大阪府,a,daily_a1,1065,枚方,ヒラカタ,34.80833333333333,135.67166666666665,26,True,True,True,False,False,True,True,,,,,,
prec62_a1470,62,大阪府,a,daily_a1,1470,八尾,ヤオ,34.596666666666664,135.6,10,True,True,True,False,False,False,True,,,,,,
prec62_a1471,62,大阪府,a,daily_a1,1471,関空島,カンクウジマ,34.43333333333333,135.23166666666665,5,True,True,True,False,False,False,True,,,,,,
prec62_s47772,62,大阪府,s,daily_s1,47772,大阪,オオサカ,34.681666666666665,135.51833333333335,23,True,True,True,True,True,True,True,,,,,,
prec63_a0607,63,兵庫県,a,daily_a1,0607,香住,カスミ,35.625,134.62666666666667,5,True,True,True,False,True,True,True,,,,,,
prec63_a0612,63,兵庫県,a,daily_a1,0612,和田山,ワダヤマ,35.32333333333333,134.84833333333333,80,True,True,True,False,True,True,True,,,,,,
prec63_a0613,63,兵庫県,a,daily_a1,0613,生野,イクノ,35.166666666666664,134.79166666666666,320,True,True,True,False,False,True,True,,,,,,
prec63_a0614,63,兵庫県,a,daily_a1,0614,柏原,カイバラ,35.13666666666666,135.065,98,True,True,True,False,False,True,True,,,,,,
prec63_a0615,63,兵庫県,a,daily_a1,0615,一宮,イチノミヤ,35.096666666666664,134.585,195,True,True,True,False,False,True,True,,,,,,
prec63_a0619,63,兵庫県,a,daily_a1,0619,上郡,カミゴオリ,34.858333333333334,134.37333333333333,20,True,True,True,False,False,True,True,,,,,,
prec63_a0624,63,兵庫県,a,daily_a1,0624,家島,イエシマ,34.67166666666667,134.52666666666667,88,True,True,True,False,False,True,True,,,,,,
prec63_a0625,63,兵庫県,a,daily_a1,0625,明石,アカシ,34.68666666666667,134.87666666666667,3,True,True,True,False,False,True,True,,,,,,
prec63_a0956,63,兵庫県,a,daily_a1,0956,西脇,ニシワキ,34.998333333333335,134.99666666666667,72,True,True,True,False,False,True,True,,,,,,
prec63_a0968,63,兵庫県,a,daily_a1,0968,福崎,フクサキ,34.95,134.74833333333333,72,True,True,True,False,False,True,True,,,,,,
prec63_a0969,63,兵庫県,a,daily_a1,0969,三田,サンダ,34.895,135.21166666666667,150,True,True,True,False,False,True,True,,,,,,
prec63_a0970,63,兵庫県,a,daily_a1,0970,郡家,グンゲ,34.46666666666667,134.84833333333333,5,True,True,True,False,False,True,True,,,,,,
prec63_a0977,63,兵庫県,a,daily_a1,0977,兎和野高原,ウワノコウゲン,35.431666666666665,134.58333333333334,540,True,True,True,False,True,True,True,,2007年1月15日までの地点名「村岡」,,,,
prec63_a1227,63,兵庫県,a,daily_a1,1227,三木,ミキ,34.776666666666664,135.01333333333332,145,True,True,True,False,False,True,True,,,,,,
prec63_a1337,63,兵庫県,a,daily_a1,1337,南淡,ナンダン,34.218333333333334,134.72,5,True,True,True,False,False,True,True,,,,,,
prec63_a1587,63,兵庫県,a,daily_a1,1587,神戸空港,コウベクウコウ,34.63166666666667,135.22333333333333,5,True,True,True,False,False,False,True,,,,,,
prec63_s47747,63,兵庫県,s,daily_s1,47747,豊岡,トヨオカ,35.535,134.82166666666666,3.4,True,True,True,True,True,True,True,,,,,,
prec63_s47769,63,兵庫県,s,daily_s1,47769,姫路,ヒメジ,34.83833333333333,134.67,38.2,True,True,True,True,True,True,True,,,,,,
prec63_s47770,63,兵庫県,s,daily_s1,47770,神戸,コウベ,34.696666666666665,135.21166666666667,5.3,True,True,True,True,True,True,True,,,,,,
prec63_s47776,63,兵庫県,s,daily_s1,47776,洲本,スモト,34.31,134.84833333333333,68.8,True,True,True,True,True,True,True,,,,,,
prec64_a0630,64,奈良県,a,daily_a1,0630,針,ハリ,34.605,135.95166666666665,468,True,True,True,False,False,True,True,,,,,,
prec64_a0633,64,奈良県,a,daily_a1,0633,大宇陀,オオウダ,34.48833333333334,135.93166666666667,349,True,True,True,False,False,True,True,,,,,,
prec64_a0635,64,奈良県,a,daily_a1,0635,五條,ゴジョウ,34.38,135.73,190,True,True,True,False,False,True,True,,,,,,
prec64_a0957,64,奈良県,a,daily_a1,0957,上北山,カミキタヤマ,34.13666666666666,136.005,334,True,True,True,False,False,True,True,,,,,,
prec64_a1228,64,奈良県,a,daily_a1,1228,風屋,カゼヤ,34.045,135.78666666666666,301,True,True,True,False,False,True,True,,,,,,
prec64_s47780,64,奈良県,s,daily_s1,47780,奈良,ナラ,34.67333333333333,135.83666666666667,102.1,True,True,True,True,True,True,True,,,,,,
prec65_a0645,65,和歌山県,a,daily_a1,0645,高野山,コウヤサン,34.221666666666664,135.59,801,True,True,True,False,False,True,True,,,,,,
prec65_a0649,65,和歌山県,a,daily_a1,0649,新宮,シングウ,33.68666666666667,135.97,18,True,True,True,False,False,True,True,,,,,,
prec65_a0971,65,和歌山県,a,daily_a1,0971,栗栖川,クリスガワ,33.791666666666664,135.51333333333332,160,True,True,True,False,False,True,True,,,,,,
prec65_a1063,65,和歌山県,a,daily_a1,1063,清水,シミズ,34.086666666666666,135.425,240,True,True,True,False,False,True,True,,1979年1月8日までの地点名「八幡」,,,,
prec65_a1089,65,和歌山県,a,daily_a1,1089,龍神,リュウジン,33.945,135.55666666666667,410,True,True,True,False,False,True,True,,1997年7月31日までの地点名「竜神」,,,,
prec65_a1342,65,和歌山県,a,daily_a1,1342,かつらぎ,カツラギ,34.31,135.52833333333334,142,True,True,True,False,False,True,True,,,,,,
prec65_a1347,65,和歌山県,a,daily_a1,1347,西川,ニシカワ,33.638333333333335,135.71,150,True,True,True,False,False,True,True,,,,,,
prec65_a1457,65,和歌山県,a,daily_a1,1457,友ケ島,トモガシマ,34.28,134.99833333333333,44,True,True,True,False,False,True,True,,,,,,
prec65_a1485,65,和歌山県,a,daily_a1,1485,川辺,カワベ,33.89333333333333,135.21666666666667,84,True,True,True,False,False,True,True,,,,,,
prec65_a1589,65,和歌山県,a,daily_a1,1589,南紀白浜,ナンキシラハマ,33.66166666666667,135.36333333333334,89,True,True,True,False,False,False,True,,,,,,
prec65_s47777,65,和歌山県,s,daily_s1,47777,和歌山,ワカヤマ,34.22833333333333,135.16333333333333,13.9,True,True,True,True,True,True,True,,,,,,
prec65_s47778,65,和歌山県,s,daily_s1,47778,潮岬,シオノミサキ,33.45,135.75666666666666,67.5,True,True,True,True,True,True,True,,,,,,
prec66_a0655,66,岡山県,a,daily_a1,0655,今岡,イマオカ,35.098333333333336,134.325,207,True,True,True,False,True,True,True,,2005年3月31日までの地点名「古町」,,,,
prec66_a0656,66,岡山県,a,daily_a1,0656,久世,クセ,35.068333333333335,133.75333333333333,144,True,True,True,False,False,True,True,,,,,,
prec66_a0658,66,岡山県,a,daily_a1,0658,新見,ニイミ,34.943333333333335,133.51833333333335,393,True,True,True,False,False,True,True,,,,,,
prec66_a0663,66,岡山県,a,daily_a1,0663,福渡,フクワタリ,34.86666666666667,133.90333333333334,63,True,True,True,False,False,True,True,,,,,,
prec66_a0664,66,岡山県,a,daily_a1,0664,和気,ワケ,34.815,134.18333333333334,35,True,True,True,False,False,True,True,,,,,,
prec66_a0668,66,岡山県,a,daily_a1,0668,虫明,ムシアゲ,34.681666666666665,134.20666666666668,10,True,True,True,False,False,True,True,,,,,,
prec66_a0669,66,岡山県,a,daily_a1,0669,倉敷,クラシキ,34.59,133.76833333333335,3,True,True,True,False,False,True,True,,,,,,
prec66_a0670,66,岡山県,a,daily_a1,0670,玉野,タマノ,34.486666666666665,133.95,2,True,True,True,False,False,True,True,,,,,,
prec66_a0919,66,岡山県,a,daily_a1,0919,笠岡,カサオカ,34.501666666666665,133.495,0,True,True,True,False,False,True,True,,,,,,
prec66_a0930,66,岡山県,a,daily_a1,0930,高梁,タカハシ,34.791666666666664,133.61,60,True,True,True,False,False,True,True,,,,,,
prec66_a1140,66,岡山県,a,daily_a1,1140,奈義,ナギ,35.111666666666665,134.17,212,True,True,True,False,False,True,True,,,,,,
prec66_a1328,66,岡山県,a,daily_a1,1328,上長田,カミナガタ,35.29666666666667,133.725,430,True,True,True,False,True,True,True,,,,,,
prec66_a1330,66,岡山県,a,daily_a1,1330,千屋,チヤ,35.10333333333333,133.435,525,True,True,True,False,True,True,True,,,,,,
prec66_a1531,66,岡山県,a,daily_a1,1531,日応寺,ニチオウジ,34.75666666666667,133.855,239,True,True,True,False,False,False,True,,,,,,
prec66_s47756,66,岡山県,s,daily_s1,47756,津山,ツヤマ,35.06333333333333,134.00833333333333,145.7,True,True,True,True,True,True,True,,,,,,
prec66_s47768,66,岡山県,s,daily_s1,47768,岡山,オカヤマ,34.685,133.925,5.3,True,True,True,True,True,True,True,,,,,,
prec67_a0674,67,広島県,a,daily_a1,0674,三次,ミヨシ,34.81166666666667,132.85,159,True,True,True,False,False,True,True,,,,,,
prec67_a0675,67,広島県,a,daily_a1,0675,庄原,ショウバラ,34.86,133.02333333333334,300,True,True,True,False,False,True,True,,,,,,
prec67_a0676,67,広島県,a,daily_a1,0676,大朝,オオアサ,34.76833333333333,132.46333333333334,399,True,True,True,False,True,True,True,,,,,,
prec67_a0677,67,広島県,a,daily_a1,0677,加計,カケ,34.61,132.32,210,True,True,True,False,False,True,True,,,,,,
prec67_a0681,67,広島県,a,daily_a1,0681,世羅,セラ,34.583333333333336,133.05,350,True,True,True,False,False,True,True,,,,,,
prec67_a0683,67,広島県,a,daily_a1,0683,東広島,ヒガシヒロシマ,34.416666666666664,132.7,224,True,True,True,False,False,True,True,,1989年11月29日までの地点名「西条」,,,,
prec67_a0686,67,広島県,a,daily_a1,0686,竹原,タケハラ,34.33,132.98166666666665,5,True,True,True,False,False,True,True,,,,,,
prec67_a0687,67,広島県,a,daily_a1,0687,生口島,イクチジマ,34.278333333333336,133.12333333333333,3,True,True,True,False,False,True,True,,2009年2月26日までの地点名「因島」,,,,
prec67_a0688,67,広島県,a,daily_a1,0688,大竹,オオタケ,34.221666666666664,132.22,1,True,True,True,False,False,True,True,,,,,,
prec67_a0947,67,広島県,a,daily_a1,0947,高野,タカノ,35.03333333333333,132.90166666666667,570,True,True,True,False,True,True,True,,,,,,
prec67_a0950,67,広島県,a,daily_a1,0950,三入,ミイリ,34.545,132.53,70,True,True,True,False,False,True,True,,2001年12月19日までの地点名「可部」,,,,
prec67_a0951,67,広島県,a,daily_a1,0951,府中,フチュウ,34.56166666666667,133.23166666666665,70,True,True,True,False,False,True,True,,,,,,
prec67_a1325,67,広島県,a,daily_a1,1325,油木,ユキ,34.763333333333335,133.27833333333334,510,True,True,True,False,False,True,True,,,,,,
prec67_a1326,67,広島県,a,daily_a1,1326,廿日市津田,ハツカイチツタ,34.365,132.19,317,True,True,True,False,False,True,True,,2003年2月28日までの地点名「佐伯」,,,,
prec67_a1472,67,広島県,a,daily_a1,1472,本郷,ホンゴウ,34.435,132.91833333333332,331,True,True,True,False,False,False,True,,,,,,
prec67_a1606,67,広島県,a,daily_a1,1606,呉市蒲刈,クレシカマガリ,34.165,132.74833333333333,48,True,True,True,False,False,True,True,,,,,,
prec67_s47765,67,広島県,s,daily_s1,47765,広島,ヒロシマ,34.39833333333333,132.46166666666667,3.6,True,True,True,True,True,True,True,,,,,,
prec67_s47766,67,広島県,s,daily_s1,47766,呉,クレ,34.24,132.55,3.5,True,True,True,True,True,True,True,,,,,,
prec67_s47767,67,広島県,s,daily_s1,47767,福山,フクヤマ,34.446666666666665,133.24666666666667,1.6,True,True,True,True,True,True,True,,1970年4月16日までの地点名「松永」,,,,
prec68_a0693,68,島根県,a,daily_a1,0693,鹿島,カシマ,35.52,132.98333333333332,3,True,True,True,False,False,True,True,,,,,,
prec68_a0694,68,島根県,a,daily_a1,0694,斐川,ヒカワ,35.413333333333334,132.89,2,True,True,True,False,True,False,True,,,,,,
prec68_a0697,68,島根県,a,daily_a1,0697,大田,オオダ,35.19,132.49666666666667,30,True,True,True,False,False,True,True,,,,,,
prec68_a0698,68,島根県,a,daily_a1,0698,掛合,カケヤ,35.196666666666665,132.815,215,True,True,True,False,False,True,True,,,,,,
prec68_a0699,68,島根県,a,daily_a1,0699,横田,ヨコタ,35.17333333333333,133.10333333333332,369,True,True,True,False,True,True,True,,,,,,
prec68_a0701,68,島根県,a,daily_a1,0701,川本,カワモト,34.97666666666667,132.49166666666667,132,True,True,True,False,False,True,True,,,,,,
prec68_a0704,68,島根県,a,daily_a1,0704,益田,マスダ,34.68666666666667,131.85,22,True,True,True,False,False,True,True,,,,,,
prec68_a0707,68,島根県,a,daily_a1,0707,津和野,ツワノ,34.461666666666666,131.77,165,True,True,True,False,False,True,True,,,,,,
prec68_a1094,68,島根県,a,daily_a1,1094,瑞穂,ミズホ,34.85333333333333,132.53,327,True,True,True,False,True,True,True,,,,,,
prec68_a1307,68,島根県,a,daily_a1,1307,海士,アマ,36.096666666666664,133.09666666666666,3,True,True,True,False,False,True,True,,,,,,
prec68_a1310,68,島根県,a,daily_a1,1310,出雲,イズモ,35.33166666666666,132.73,20,True,True,True,False,False,True,True,,,,,,
prec68_a1320,68,島根県,a,daily_a1,1320,赤名,アカナ,35.001666666666665,132.71166666666667,444,True,True,True,False,True,True,True,,,,,,
prec68_a1321,68,島根県,a,daily_a1,1321,弥栄,ヤサカ,34.776666666666664,132.10833333333332,380,True,True,True,False,True,True,True,,,,,,
prec68_a1473,68,島根県,a,daily_a1,1473,西郷岬,サイゴウミサキ,36.178333333333335,133.32333333333332,80,True,True,True,False,False,False,True,,,,,,
prec68_a1474,68,島根県,a,daily_a1,1474,高津,タカツ,34.675,131.79,54,True,True,True,False,False,False,True,,,,,,
prec68_a1592,68,島根県,a,daily_a1,1592,吉賀,ヨシカ,34.391666666666666,131.89333333333335,250,True,True,True,False,False,True,True,,,,,,
prec68_s47740,68,島根県,s,daily_s1,47740,西郷,サイゴウ,36.20333333333333,133.33333333333334,26.5,True,True,True,True,True,True,True,,,,,,
prec68_s47741,68,島根県,s,daily_s1,47741,松江,マツエ,35.45666666666666,133.065,16.9,True,True,True,True,True,True,True,,,,,,
prec68_s47755,68,島根県,s,daily_s1,47755,浜田,ハマダ,34.89666666666667,132.07,19,True,True,True,True,True,True,True,,,,,,
prec69_a0709,69,鳥取県,a,daily_a1,0709,青谷,アオヤ,35.52,133.99666666666667,13,True,True,True,False,False,True,True,,,,,,
prec69_a0711,69,鳥取県,a,daily_a1,0711,岩井,イワイ,35.55833333333333,134.36,19,True,True,True,False,False,True,True,,,,,,
prec69_a0713,69,鳥取県,a,daily_a1,0713,倉吉,クラヨシ,35.473333333333336,133.83833333333334,8,True,True,True,False,True,True,True,,,,,,
prec69_a0718,69,鳥取県,a,daily_a1,0718,智頭,チズ,35.263333333333335,134.24,182,True,True,True,False,True,True,True,,,,,,
prec69_a1231,69,鳥取県,a,daily_a1,1231,塩津,シオツ,35.52333333333333,133.56666666666666,15,True,True,True,False,False,True,True,,2007年3月31日までの地点名「下市」,,,,
prec69_a1304,69,鳥取県,a,daily_a1,1304,茶屋,チャヤ,35.18666666666667,133.23,490,True,True,True,False,False,True,True,,,,,,
prec69_a1519,69,鳥取県,a,daily_a1,1519,湖山,コヤマ,35.53,134.165,15,True,True,True,False,False,False,True,,,,,,
prec69_s47742,69,鳥取県,s,daily_s1,47742,境,サカイ,35.54333333333334,133.235,2,True,True,True,True,True,True,True,,,,,,
prec69_s47744,69,鳥取県,s,daily_s1,47744,米子,ヨナゴ,35.43333333333333,133.33833333333334,6.5,True,True,True,True,True,True,True,,,,,,
prec69_s47746,69,鳥取県,s,daily_s1,47746,鳥取,トツトリ,35.486666666666665,134.23833333333334,7.1,True,True,True,True,True,True,True,,,,,,
prec71_a0720,71,徳島県,a,daily_a1,0720,池田,イケダ,34.02333333333333,133.795,214,True,True,True,False,False,True,True,,,,,,
prec71_a0724,71,徳島県,a,daily_a1,0724,日和佐,ヒワサ,33.73166666666667,134.53833333333333,3,True,True,True,False,False,True,True,,,,,,
prec71_a0972,71,徳島県,a,daily_a1,0972,穴吹,アナブキ,34.04,134.15666666666667,160,True,True,True,False,False,True,True,,,,,,
prec71_a1242,71,徳島県,a,daily_a1,1242,蒲生田,カモダ,33.836666666666666,134.74166666666667,10,True,True,True,False,False,True,True,,,,,,
prec71_a1352,71,徳島県,a,daily_a1,1352,木頭,キトウ,33.77166666666667,134.19833333333332,363,True,True,True,False,False,True,True,,,,,,
prec71_a1604,71,徳島県,a,daily_a1,1604,海陽,カイヨウ,33.611666666666665,134.355,5,True,True,True,False,False,True,True,,,,,,
prec71_a1677,71,徳島県,a,daily_a1,1677,東祖谷,ヒガシイヤ,33.87,133.97833333333332,781,True,True,True,False,False,True,True,,,,,,
prec71_s47895,71,徳島県,s,daily_s1,47895,徳島,トクシマ,34.06666666666667,134.57333333333332,1.6,True,True,True,True,True,True,True,,,,,,
prec72_a0726,72,香川県,a,daily_a1,0726,内海,ウチノミ,34.471666666666664,134.27333333333334,20,True,True,True,False,False,True,True,,,,,,
prec72_a0729,72,香川県,a,daily_a1,0729,滝宮,タキノミヤ,34.236666666666665,133.92333333333335,60,True,True,True,False,False,True,True,,,,,,
prec72_a0730,72,香川県,a,daily_a1,0730,引田,ヒケタ,34.21333333333333,134.40666666666667,12,True,True,True,False,False,True,True,,,,,,
prec72_a1239,72,香川県,a,daily_a1,1239,財田,サイタ,34.12,133.77166666666668,65,True,True,True,False,False,True,True,,,,,,
prec72_a1475,72,香川県,a,daily_a1,1475,香南,コウナン,34.21333333333333,134.015,185,True,True,True,False,False,False,True,,,,,,
prec72_s47890,72,香川県,s,daily_s1,47890,多度津,タドツ,34.275,133.75166666666667,3.7,True,True,True,True,True,True,True,,,,,,
prec72_s47891,72,香川県,s,daily_s1,47891,高松,タカマツ,34.318333333333335,134.05333333333334,9.4,True,True,True,True,True,True,True,,,,,,
prec73_a0732,73,愛媛県,a,daily_a1,0732,大三島,オオミシマ,34.25,133.00666666666666,9,True,True,True,False,False,True,True,,,,,,
prec73_a0734,73,愛媛県,a,daily_a1,0734,新居浜,ニイハマ,33.93666666666667,133.33833333333334,90,True,True,True,False,False,True,True,,,,,,
prec73_a0735,73,愛媛県,a,daily_a1,0735,四国中央,シコクチュウオウ,33.98166666666667,133.58166666666668,75,True,True,True,False,False,True,True,,2009年2月9日までの地点名「三島」,,,,
prec73_a0739,73,愛媛県,a,daily_a1,0739,長浜,ナガハマ,33.61666666666667,132.48,4,True,True,True,False,False,True,True,,,,,,
prec73_a0741,73,愛媛県,a,daily_a1,0741,久万,クマ,33.663333333333334,132.895,511,True,True,True,False,False,True,True,,,,,,
prec73_a0745,73,愛媛県,a,daily_a1,0745,御荘,ミショウ,32.96333333333333,132.57,12,True,True,True,False,False,True,True,,,,,,
prec73_a0958,73,愛媛県,a,daily_a1,0958,西条,サイジョウ,33.915,133.08,4,True,True,True,False,False,True,True,,2007年2月15日までの地点名「丹原」,,,,
prec73_a0959,73,愛媛県,a,daily_a1,0959,大洲,オオズ,33.50833333333333,132.535,20,True,True,True,False,False,True,True,,,,,,
prec73_a0961,73,愛媛県,a,daily_a1,0961,宇和,ウワ,33.36666666666667,132.50333333333333,200,True,True,True,False,False,True,True,,,,,,
prec73_a1077,73,愛媛県,a,daily_a1,1077,今治,イマバリ,34.053333333333335,132.975,27,True,True,True,False,False,True,True,,,,,,
prec73_a1350,73,愛媛県,a,daily_a1,1350,近永,チカナガ,33.25333333333333,132.675,129,True,True,True,False,False,True,True,,,,,,
prec73_a1456,73,愛媛県,a,daily_a1,1456,瀬戸,セト,33.446666666666665,132.25666666666666,143,True,True,True,False,False,True,True,,,,,,
prec73_a1521,73,愛媛県,a,daily_a1,1521,松山南吉田,マツヤマミナミヨシダ,33.82666666666667,132.69833333333332,4,True,True,True,False,False,False,True,,,,,,
prec73_s47887,73,愛媛県,s,daily_s1,47887,松山,マツヤマ,33.843333333333334,132.77666666666667,32.2,True,True,True,True,True,True,True,,,,,,
prec73_s47892,73,愛媛県,s,daily_s1,47892,宇和島,ウワジマ,33.22666666666667,132.55166666666668,2.4,True,True,True,True,True,True,True,,,,,,
prec74_a0746,74,高知県,a,daily_a1,0746,本山,モトヤマ,33.75333333333333,133.575,252,True,True,True,False,False,True,True,,,,,,
prec74_a0755,74,高知県,a,daily_a1,0755,安芸,アキ,33.48833333333334,133.93333333333334,6,True,True,True,False,False,True,True,,,,,,
prec74_a0756,74,高知県,a,daily_a1,0756,須崎,スサキ,33.385,133.27666666666667,4,True,True,True,False,False,True,True,,,,,,
prec74_a0758,74,高知県,a,daily_a1,0758,窪川,クボカワ,33.20666666666666,133.12833333333333,205,True,True,True,False,False,True,True,,,,,,
prec74_a0763,74,高知県,a,daily_a1,0763,中村,ナカムラ,32.99,132.92,8,True,True,True,False,False,True,True,,,,,,
